date,state,area,number_of_monitoring_stations,prominent_pollutants,aqi_value,air_quality_status,unit,note
06-04-2022,Maharashtra,Nashik,1,PM10,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Tamil Nadu,Thoothukudi,1,PM10,35,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Uttar Pradesh,Kanpur,3,PM10,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Madhya Pradesh,Damoh,1,PM10,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,West Bengal,Howrah,3,PM10,62,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Madhya Pradesh,Jabalpur,1,PM10,260,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Gujarat,Ankleshwar,1,PM2.5,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Karnataka,Kolar,1,PM10,79,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Mizoram,Aizawl,1,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Maharashtra,Nagpur,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Uttar Pradesh,Agra,5,PM10,133,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Kerala,Kannur,1,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Haryana,Bahadurgarh,1,PM2.5,204,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Bihar,Motihari,1,O3,234,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Andhra Pradesh,Rajamahendravaram,1,PM10,28,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Uttar Pradesh,Varanasi,4,PM10,124,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Haryana,Kurukshetra,1,O3,184,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Maharashtra,Pune,5,"PM2.5,PM10",110,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Haryana,Palwal,1,PM10,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Karnataka,Ramanagara,1,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Uttar Pradesh,Gorakhpur,1,PM10,84,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Haryana,Kaithal,1,PM2.5,122,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Punjab,Ludhiana,1,PM10,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Karnataka,Gadag,1,PM2.5,70,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Karnataka,Raichur,1,PM10,105,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Maharashtra,Mumbai,15,"PM10,CO",98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Rajasthan,Kota,1,PM2.5,106,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Tamil Nadu,Gummidipoondi,1,PM10,24,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Karnataka,Davanagere,1,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
06-04-2022,Karnataka,Bagalkot,1,PM2.5,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Kerala,Eloor,1,PM10,63,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Greater Noida,2,PM10,246,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Bengaluru,9,"PM2.5,PM10,CO",94,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Delhi,Delhi,38,"PM2.5,PM10",233,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Navi Mumbai,2,"PM10,O3",140,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Telangana,Hyderabad,6,"PM2.5,PM10",92,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Jodhpur,1,PM2.5,156,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Gujarat,Gandhi Nagar,3,"PM2.5,PM10",149,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Hisar,1,PM10,178,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Bettiah,1,PM2.5,244,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Bulandshahr,1,PM10,182,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Solapur,1,CO,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Baghpat,1,PM10,233,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Himachal Pradesh,Baddi,1,PM10,147,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Andhra Pradesh,Tirupati,1,PM10,45,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Hubballi,1,PM10,136,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Tamil Nadu,Coimbatore,1,PM2.5,52,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Ratlam,1,PM10,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Varanasi,4,PM10,131,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Sagar,1,PM10,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Agra,6,"PM2.5,PM10",161,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Arrah,1,PM10,330,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Moradabad,3,"PM2.5,PM10",134,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Purnia,1,NO2,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Chhapra,1,PM10,270,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Lucknow,5,"PM2.5,PM10",162,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Odisha,Talcher,1,O3,32,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Sirsa,1,O3,119,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Manesar,1,PM2.5,236,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Rupnagar,1,PM10,127,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Gurugram,3,PM2.5,176,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Assam,Guwahati,2,"PM2.5,O3",54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Jabalpur,1,PM10,209,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,West Bengal,Durgapur,1,PM10,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Gorakhpur,1,PM10,85,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Chandigarh,Chandigarh,3,"PM10,O3",151,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Palwal,1,PM10,150,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Meerut,2,"PM2.5,PM10",278,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,West Bengal,Asansol,1,PM10,69,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Kanpur,3,PM10,128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Shivamogga,1,PM10,78,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Mangalore,1,PM2.5,74,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Saharsa,1,PM10,205,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Chamarajanagar,1,CO,59,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Kerala,Kannur,1,PM10,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Hajipur,1,PM2.5,211,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Jaipur,3,"PM2.5,PM10",144,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Ajmer,1,PM2.5,128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Charkhi Dadri,1,PM2.5,259,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Kurukshetra,1,O3,169,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Firozabad,1,O3,199,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Khanna,1,PM10,113,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Bhopal,1,PM10,134,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Muzaffarpur,3,"PM2.5,PM10",244,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Begusarai,1,PM2.5,197,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Kerala,Kollam,1,PM10,77,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Ballabgarh,1,PM2.5,161,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Mizoram,Aizawl,1,PM10,72,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Yadgir,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Nagaland,Kohima,1,PM10,116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Andhra Pradesh,Amaravati,1,O3,18,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Bidar,1,PM10,100,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Muzaffarnagar,1,O3,228,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Dharuhera,1,PM10,329,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Dewas,1,PM2.5,135,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Kerala,Thiruvananthapuram,2,"PM10,CO",40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Singrauli,1,PM10,407,Severe,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Kaithal,1,PM2.5,124,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Bahadurgarh,1,PM2.5,220,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Udaipur,1,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Faridabad,3,"O3,PM2.5,PM10",277,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Pithampur,1,PM10,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Araria,1,PM2.5,112,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,West Bengal,Kolkata,7,"PM10,NO2",55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Raichur,1,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Kota,1,PM2.5,140,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Ujjain,1,PM10,147,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Bhagalpur,2,"PM2.5,PM10",260,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Hapur,1,PM2.5,123,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Fatehabad,1,PM10,141,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Jammu and Kashmir,Srinagar,1,PM10,40,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Nashik,1,PM10,80,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Damoh,1,PM10,67,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Kerala,Kochi,1,PM2.5,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Aurangabad,1,PM10,256,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Bhiwadi,1,PM2.5,327,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Motihari,1,PM10,211,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Thane,1,PM10,276,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Bagalkot,1,PM2.5,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Tamil Nadu,Thoothukudi,1,PM10,57,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Indore,1,PM10,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Bhiwani,1,PM2.5,206,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Ghaziabad,3,PM10,195,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Gujarat,Ankleshwar,1,PM2.5,127,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Koppal,1,PM10,55,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Andhra Pradesh,Rajamahendravaram,1,PM10,24,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Mandikhera,1,PM10,89,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Ramanagara,1,PM10,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Darbhanga,1,PM10,204,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Rohtak,1,PM2.5,178,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,West Bengal,Siliguri,1,PM10,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,NOIDA,4,PM10,236,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Vrindavan,1,PM10,158,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Pune,5,"PM2.5,PM10",126,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Gwalior,1,O3,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Chhattisgarh,Bilaspur,1,PM10,54,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Kerala,Ernakulam,1,PM2.5,60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Patiala,1,O3,157,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,West Bengal,Howrah,3,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Gujarat,Nandesari,1,PM2.5,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Ambala,1,PM10,128,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Kalaburagi,1,PM10,104,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Manguraha,1,PM10,212,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Gujarat,Vatva,1,PM2.5,147,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Vijayapura,1,PM10,51,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Chandrapur,2,PM10,96,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Hassan,1,PM10,109,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Siwan,1,PM10,287,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Gaya,2,PM10,170,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Tamil Nadu,Chennai,7,"PM10,CO",34,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Aurangabad,1,PM10,101,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Narnaul,1,PM10,153,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Puducherry,Puducherry,1,PM10,29,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Nagpur,1,CO,98,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Ludhiana,1,PM10,116,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Madikeri,1,PM10,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Kalyan,1,PM10,135,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Mandi Gobindgarh,1,PM10,44,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Alwar,1,PM10,93,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Bathinda,1,PM10,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Rajasthan,Pali,1,PM2.5,126,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Munger,1,PM2.5,305,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Bihar Sharif,1,PM10,312,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Katni,1,PM10,271,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,West Bengal,Haldia,1,PM10,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Kolar,1,PM2.5,87,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Maharashtra,Mumbai,15,PM10,108,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Panchkula,1,PM2.5,155,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Jind,1,PM10,130,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Yamunanagar,1,PM10,188,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Tripura,Agartala,2,PM10,64,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Gujarat,Ahmedabad,8,"PM2.5,PM10",135,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Prayagraj,3,PM10,133,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Amritsar,1,PM10,111,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Samastipur,1,PM2.5,281,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Mandideep,1,PM10,165,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Odisha,Brajrajnagar,1,PM2.5,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Haryana,Karnal,1,PM10,115,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Punjab,Jalandhar,1,PM10,120,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Uttar Pradesh,Jhansi,1,PM2.5,83,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Gadag,1,PM2.5,110,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Sasaram,1,O3,191,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Madhya Pradesh,Satna,1,PM10,65,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Kishanganj,1,PM10,82,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Mysuru,1,PM10,58,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Chikkaballapur,1,PM10,81,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Karnataka,Davanagere,1,PM10,102,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
05-04-2022,Bihar,Patna,6,"PM2.5,PM10",283,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Bihar,Darbhanga,1,PM10,174,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Bihar,Chhapra,1,PM10,321,Very Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Karnataka,Mysuru,1,PM10,60,Satisfactory,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Madhya Pradesh,Bhopal,1,O3,132,Moderate,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Karnataka,Bagalkot,1,PM2.5,50,Good,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Delhi,Delhi,37,PM10,262,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
04-04-2022,Bihar,Aurangabad,1,PM10,232,Poor,"number_of_monitoring_stations in Absolute Number, aqi_value in Indices",
